uid,title,rating
11373749,The Misadventures of P.B. Winterbottom,0.11428571428571428
11373749,Edge,0.11428571428571428
11373749,Shank 2,0.75
11373749,Team Fortress Classic,5.0
11373749,Orcs Must Die!,0.03529411764705882
11373749,Tomb Raider I,5.0
11373749,RUSH,0.6666666666666666
11373749,RUSH,0.6666666666666666
140293612,Dota 2,5.0
187851224,Dota 2,5.0
192921532,Dota 2,5.0
192921532,Unturned,5.0
54103616,Counter-Strike,5.0
54103616,Left 4 Dead,10.0
54103616,Team Fortress 2,5.0
54103616,Borderlands 2,0.6885245901639345
54103616,Left 4 Dead 2,10.0
54103616,Need for Speed Undercover,5.0
54103616,Portal 2,0.8588235294117647
54103616,Dota 2,5.0
54103616,Alien Swarm,4.75
54103616,Terraria,5.0
54103616,Age of Chivalry,5.0
222277839,Dota 2,5.0
298547051,Team Fortress 2,5.0
298547051,Dota 2,5.0
264253640,Dota 2,5.0
264253640,Labyronia RPG,5.0
264253640,Warframe,5.0
264253640,Fishing Planet,5.0
125718844,Dota 2,5.0
230599183,Dota 2,5.0
38763767,Counter-Strike,5.0
164543231,Garry's Mod,5.0
164543231,Team Fortress 2,5.0
164543231,Unturned,5.0
164543231,Arma 2,5.0
164543231,Robocraft,5.0
164543231,Heroes & Generals,5.0
164543231,Dota 2,5.0
163617342,Dota 2,5.0
163617342,Heroes & Generals,5.0
163617342,Fishing Planet,5.0
295931968,Team Fortress 2,5.0
165034415,Dota 2,5.0
126640783,Dota 2,5.0
119410870,Team Fortress 2,5.0
243440565,Dota 2,5.0
157694162,Dota 2,5.0
263856756,Grand Theft Auto V,10.0
124395695,Team Fortress 2,5.0
126656629,Dota 2,5.0
197821092,Dota 2,5.0
294797577,Dota 2,5.0
228507886,Dota 2,5.0
49769103,Arma 2,5.0
49769103,Left 4 Dead 2,1.5555555555555556
202742019,Sleeping Dogs,6.709677419354839
202742019,Mortal Kombat Komplete Edition,5.0
239397807,Dota 2,5.0
300601393,Euro Truck Simulator 2,0.3037974683544304
109278470,Team Fortress 2,5.0
197509386,Dota 2,5.0
92842632,Team Fortress 2,5.0
92842632,Dungeon Defenders,10.0
5270060,Team Fortress 2,5.0
5270060,Counter-Strike,5.0
171847029,DayZ,5.0
171847029,Heroes & Generals,5.0
171847029,PAYDAY 2,2.8888888888888884
171847029,Grand Theft Auto V,1.0476190476190477
171847029,War Thunder,5.0
171847029,Arma 3,10.0
171847029,Just Cause,1.9058823529411764
171847029,This War of Mine,0.37142857142857144
171847029,Arma 2,5.0
171847029,Sniper Elite V2,2.4285714285714284
171847029,Team Fortress 2,5.0
171847029,Just Cause 2,0.04
171847029,Robocraft,5.0
111479516,Dota 2,5.0
64350600,Counter-Strike,5.0
64350600,Heroes & Generals,5.0
64350600,Unturned,5.0
64350600,Left 4 Dead 2,9.555555555555555
64350600,Dota 2,5.0
64350600,Codename CURE,5.0
64350600,Arma 2,5.0
117217039,Dota 2,5.0
180331040,Dota 2,5.0
150103338,Dota 2,5.0
92173524,Starpoint Gemini 2,0.30303030303030304
92173524,Torchlight II,0.019512195121951223
92173524,Dungeon Defenders,0.2142857142857143
151229648,WAKFU,5.0
151229648,Starbound,7.463414634146341
151229648,DayZ,5.0
151229648,Mass Effect 2,1.183673469387755
151229648,Mass Effect,10.0
151229648,Clicker Heroes,5.0
151229648,PlanetSide 2,5.0
151229648,Left 4 Dead 2,3.0000000000000004
151229648,Warface,5.0
151229648,Heroes & Generals,5.0
151229648,Dead Space,0.2727272727272727
151229648,Survarium,5.0
151229648,Path of Exile,5.0
253773352,Unturned,5.0
250870371,Dota 2,5.0
175143479,Dota 2,5.0
56038151,MARVEL Puzzle Quest,5.0
56038151,Don't Starve,10.0
56038151,EVE Online,5.0
56038151,Borderlands 2,0.6885245901639345
56038151,BioShock Infinite,0.5739130434782609
56038151,Edge,1.657142857142857
56038151,The Walking Dead,5.0
56038151,RIFT,5.0
56038151,RAGE,2.454545454545455
56038151,LIMBO,0.6285714285714286
56038151,SpaceChem,0.04269662921348314
56038151,Transistor,3.0
56038151,AudioSurf,5.0
56038151,Left 4 Dead,1.4285714285714284
56038151,Portal 2,0.09411764705882354
56038151,Bastion,0.07692307692307693
56038151,Left 4 Dead 2,0.5555555555555556
56038151,DEFCON,4.0
56038151,Mark of the Ninja,0.5
56038151,Space Pirates and Zombies,0.010526315789473684
56038151,Super Meat Boy,0.2
124884511,Dota 2,5.0
124884511,Unturned,5.0
148928721,Dota 2,5.0
148928721,Saints Row IV,9.866666666666667
148928721,Team Fortress 2,5.0
148928721,War Thunder,5.0
148928721,Free to Play,5.0
150965343,Dota 2,5.0
46759859,Counter-Strike,5.0
46759859,Day of Defeat,5.0
268158408,Unturned,5.0
133262375,Dota 2,5.0
202092286,Garry's Mod,5.0
136554467,Dota 2,5.0
287943546,Team Fortress 2,5.0
136246724,Dota 2,5.0
189191657,Robocraft,5.0
189191657,Unturned,5.0
189191657,Team Fortress 2,5.0
189191657,Heroes & Generals,5.0
189191657,Gear Up,5.0
57234698,Dota 2,5.0
57234698,Torchlight,0.06206896551724138
2428602,Dota 2,5.0
2428602,Counter-Strike,5.0
164927653,Dota 2,5.0
272820556,Sleeping Dogs,0.04516129032258064
9544834,Counter-Strike,5.0
32592631,Sniper Elite V2,10.0
32592631,Mafia II,10.0
32592631,Duke Nukem Forever,0.9263157894736842
57103808,Company of Heroes,10.0
57103808,Company of Heroes 2,10.0
57103808,Terraria,5.0
57103808,Arma 3,10.0
57103808,War Thunder,5.0
57103808,Insurgency,5.0
57103808,Heroes & Generals,5.0
57103808,PlanetSide 2,5.0
57103808,Banished,0.8580645161290323
57103808,Full Spectrum Warrior,1.3578947368421055
57103808,Garry's Mod,5.0
57103808,Robocraft,5.0
57103808,Killing Floor,4.2105263157894735
57103808,This War of Mine,0.6285714285714284
57103808,DiRT Rally,0.20363636363636362
57103808,Half-Life 2,4.0
57103808,Defiance,5.0
57103808,Arma 2,5.0
57103808,Verdun,5.0
57103808,Portal,6.333333333333333
57103808,Team Fortress 2,5.0
57103808,Don't Starve,0.3529411764705882
57103808,Omerta - City of Gangsters,5.0
57103808,Stronghold HD,5.0
57103808,Mare Nostrum,5.0
57103808,Prison Architect,0.13333333333333333
215578265,Dota 2,5.0
197172884,Unturned,5.0
242349023,Dota 2,5.0
99609673,Team Fortress 2,5.0
63276972,Prison Architect,10.0
63276972,Don't Starve,10.0
63276972,Banished,4.645161290322581
63276972,Democracy 3,5.0
63276972,Rust,5.0
63276972,This War of Mine,1.2190476190476192
63276972,Tropico 5,0.48292682926829267
63276972,AdVenture Capitalist,1.6363636363636362
63276972,Left 4 Dead 2,4.0
63276972,Half-Life 2,2.6153846153846154
63276972,Surgeon Simulator,10.0
63276972,"Papers, Please",0.4222222222222222
63276972,Portal,0.6666666666666666
183005527,Dota 2,5.0
87445402,Fallout 4,10.0
87445402,Killing Floor 2,0.376
248613483,Dino D-Day,10.0
84668956,Team Fortress 2,5.0
226130045,Neverwinter,1.7058823529411762
145904806,Team Fortress 2,5.0
164591420,Team Fortress 2,5.0
171982044,Dota 2,5.0
94088853,Banished,2.903225806451613
94088853,Far Cry 3,1.870967741935484
94088853,Reus,3.466666666666667
94088853,Borderlands 2,0.8196721311475409
94088853,Unturned,5.0
94088853,Dota 2,5.0
94088853,Dungeon Defenders,10.0
94088853,The Forest,9.0
94088853,Terraria,5.0
94088853,Portal 2,0.9529411764705882
94088853,Realm of the Mad God,5.0
94088853,FINAL FANTASY III,5.0
94088853,Goat Simulator,4.133333333333333
94088853,FINAL FANTASY VII,0.09870129870129869
94088853,Super Meat Boy,1.2
94088853,Dead Space,0.2727272727272727
48058475,Left 4 Dead,10.0
48058475,Alien Swarm,10.0
48058475,Duke Nukem Forever,1.9578947368421054
48058475,Portal,10.0
170095814,AdVenture Capitalist,10.0
170095814,War Thunder,5.0
170095814,King's Quest,5.0
170095814,Tomb Raider,5.0
170095814,ArcheAge,5.0
170095814,Dota 2,5.0
170095814,TERA,5.0
170095814,Neverwinter,0.37254901960784315
170095814,Robocraft,5.0
170095814,Star Conflict,5.0
212751581,Unturned,5.0
212751581,Echoes+,5.0
301883131,Dota 2,5.0
106238372,Ys Origin,1.5999999999999996
106238372,Mark of the Ninja,9.75
202395275,Dota 2,5.0
248444377,Garry's Mod,5.0
248444377,Synergy,5.0
25941262,Counter-Strike,5.0
148510973,Team Fortress 2,5.0
148510973,Unturned,5.0
148510973,Left 4 Dead 2,2.6666666666666665
148510973,Rust,5.0
148510973,SpeedRunners,3.0
148510973,Portal 2,0.07058823529411765
148510973,Mafia II,0.41666666666666663
148510973,Terraria,5.0
64369759,Mass Effect,10.0
64369759,Dota 2,5.0
64369759,Alan Wake,10.0
64369759,Tomb Raider,5.0
64369759,Borderlands 2,0.30819672131147546
64369759,Aliens vs. Predator,5.0
64369759,Far Cry 3,0.31612903225806455
64369759,Portal,10.0
64369759,Torchlight,0.14482758620689656
64369759,Portal 2,0.22352941176470587
64369759,FINAL FANTASY VII,0.012987012987012988
64369759,Sonic Adventure DX,0.021052631578947368
289893544,Dota 2,5.0
223471406,Dota 2,5.0
210778610,Dota 2,5.0
173857208,Dota 2,5.0
9823354,Mass Effect,10.0
9823354,Mass Effect 2,2.612244897959184
9823354,Galactic Civilizations III,10.0
9823354,Prison Architect,10.0
9823354,Half-Life 2,10.0
9823354,Far Cry 3,1.4193548387096775
9823354,Company of Heroes 2,10.0
9823354,Dishonored,10.0
9823354,Tomb Raider,5.0
9823354,Homeworld Remastered Collection,5.0
9823354,Portal 2,1.9882352941176467
9823354,Dead Space,10.0
9823354,BioShock Infinite,1.356521739130435
9823354,State of Decay,9.5
9823354,Banished,0.9806451612903224
9823354,Red Faction Guerrilla Steam Edition,5.0
9823354,The Walking Dead,5.0
9823354,PlanetSide 2,5.0
9823354,Team Fortress 2,5.0
9823354,Crysis,1.0857142857142856
9823354,Outlast,10.0
9823354,Darwinia,9.0
9823354,Portal,10.0
9823354,F.E.A.R.,0.9294117647058824
9823354,Infested Planet,10.0
9823354,Crusader Kings II,0.0950354609929078
9823354,SpaceChem,0.14606741573033707
9823354,Prey,5.0
9823354,Fate of the World,0.6266666666666666
9823354,Alan Wake,4.181818181818182
9823354,F.E.A.R. 3,6.666666666666666
9823354,AudioSurf,5.0
9823354,Ticket to Ride,7.071428571428571e-15
9823354,Worms Reloaded,5.0
9823354,LIMBO,0.9142857142857143
9823354,Left 4 Dead 2,3.0000000000000004
9823354,Borderlands 2,0.07213114754098361
9823354,Wings of Prey,0.29333333333333333
9823354,Counter-Strike,5.0
9823354,Europa Universalis IV,5.0
9823354,Earth 2160,0.24705882352941178
9823354,The Forest,1.0714285714285714
9823354,Transistor,2.333333333333333
9823354,DEFCON,10.0
9823354,Alien Swarm,2.75
9823354,The Stanley Parable,5.0
9823354,PAYDAY 2,0.04
9823354,L.A. Noire,0.380952380952381
9823354,The Long Dark,0.04
9823354,"Papers, Please",0.15555555555555556
9823354,Panzer Corps,5.0
9823354,3DMark,5.0
9823354,Team Fortress Classic,5.0
165269326,Dota 2,5.0
226033921,Grand Theft Auto V,2.73015873015873
226033921,Dota 2,5.0
232064401,Dota 2,5.0
141593973,Dota 2,5.0
174965596,Dota 2,5.0
100519466,Arma 3,10.0
100519466,Garry's Mod,5.0
100519466,Space Engineers,5.03030303030303
100519466,Robocraft,5.0
100519466,Team Fortress 2,5.0
100519466,PAYDAY 2,1.3333333333333333
100519466,Euro Truck Simulator 2,0.7341772151898734
100519466,Farming Simulator 15,1.4285714285714284
100519466,BLOCKADE 3D,5.0
100519466,Borderlands 2,0.5114754098360655
100519466,Portal 2,1.7647058823529413
100519466,Dishonored,10.0
100519466,Warframe,5.0
100519466,Don't Starve,1.0588235294117647
100519466,PlanetSide 2,5.0
100519466,War Thunder,5.0
100519466,APB Reloaded,5.0
100519466,SpeedRunners,6.0
100519466,Arma 2,5.0
100519466,Saints Row IV,0.4
100519466,Toribash,5.0
107886872,Left 4 Dead 2,10.0
153415214,Dota 2,5.0
180789959,Borderlands 2,0.4852459016393443
180789959,Team Fortress 2,5.0
236541446,Dota 2,5.0
155997063,Team Fortress 2,5.0
168031436,Garry's Mod,5.0
168031436,Fable - The Lost Chapters,5.0
168031436,Sang-Froid - Tales of Werewolves,5.0
168031436,Spiral Knights,5.0
168031436,Rust,5.0
169358223,Team Fortress 2,5.0
181269219,Soldier Front 2,5.0
162543176,Garry's Mod,5.0
162543176,Team Fortress 2,5.0
162543176,Borderlands 2,0.06557377049180328
162543176,Saints Row 2,0.25
162543176,Just Cause 2,0.01714285714285714
95898619,Counter-Strike,5.0
185685666,Unturned,5.0
185685666,Robocraft,5.0
308280913,Dota 2,5.0
69857045,Mafia II,10.0
215492239,Unturned,5.0
16167221,Counter-Strike,5.0
16167221,The Forest,10.0
16167221,Half-Life 2,10.0
16167221,Team Fortress 2,5.0
16167221,Portal,6.333333333333333
16167221,Warframe,5.0
16167221,Neverwinter,0.13725490196078433
16167221,The Escapists,0.14285714285714285
19586574,Dragon Nest,5.0
19586574,Counter-Strike,5.0
19586574,Portal 2,2.9411764705882355
19586574,From Dust,2.5999999999999996
19586574,Garry's Mod,5.0
19586574,Left 4 Dead 2,7.666666666666667
19586574,DRAGON BALL XENOVERSE,3.058823529411765
19586574,LIMBO,1.0
19586574,Dota 2,5.0
19586574,SpaceChem,0.051685393258426963
19586574,WAKFU,5.0
19586574,Vindictus,5.0
19586574,Subspace Continuum,5.0
200759485,Counter-Strike,5.0
200759485,Dota 2,5.0
153290864,Team Fortress 2,5.0
213909719,The Binding of Isaac,10.0
219446813,Dota 2,5.0
41883322,Aliens vs. Predator,5.0
41883322,Mortal Kombat Komplete Edition,5.0
41883322,Space Hulk,5.0
41883322,Horizon,5.0
260269555,Dota 2,5.0
186333740,Dota 2,5.0
237047627,BLOCKADE 3D,5.0
142004534,Dota 2,5.0
99017037,Far Cry 3,9.225806451612904
99017037,Jagged Alliance - Back in Action,5.0
99017037,Torchlight II,2.1463414634146343
170491009,Terraria,5.0
170491009,Team Fortress 2,5.0
170491009,Garry's Mod,5.0
170491009,Far Cry 3,2.193548387096774
170491009,Borderlands 2,1.0163934426229508
170491009,Warframe,5.0
170491009,Cubic Castles,5.0
170491009,Kerbal Space Program,0.3760683760683761
170491009,Robocraft,5.0
30280104,Dota 2,5.0
227153589,Dota 2,5.0
64365339,Portal,10.0
103669953,Portal 2,0.5529411764705883
103669953,Kentucky Route Zero,5.0
103669953,LIMBO,0.2
299670894,Euro Truck Simulator 2,0.09873417721518987
178709401,Dota 2,5.0
198156213,Dota 2,5.0
212284721,Dota 2,5.0
48239695,Half-Life 2,10.0
48239695,Portal,0.6666666666666666
201512283,Dota 2,5.0
293463755,Europa Universalis IV,5.0
293463755,Tropico 5,0.11707317073170731
131227694,Borderlands 2,0.9508196721311475
131227694,Transistor,8.666666666666668
131227694,Mark of the Ninja,4.25
131227694,Dota 2,5.0
131227694,Magicka,0.05714285714285714
150751526,Dota 2,5.0
150751526,Unturned,5.0
150751526,Garry's Mod,5.0
150751526,Warframe,5.0
150751526,Neverwinter,3.2156862745098036
150751526,Sniper Elite V2,10.0
150751526,Heroes & Generals,5.0
150751526,War Thunder,5.0
150751526,Stronghold Kingdoms,5.0
150751526,The Binding of Isaac,5.181818181818182
150751526,Alien Swarm,10.0
150751526,Team Fortress 2,5.0
150751526,Robocraft,5.0
150751526,Portal 2,0.18823529411764708
150751526,Moonbase Alpha,6.0
150751526,Aberoth,5.0
